study,cohort,index,secs,chosen,E-RBF/s_ba,fused w=0.5/s_ba,record/s_ba,MKL fl=0.00 w=0.0/s_ba,MKL fl=0.00 w=0.1/s_ba,MKL fl=0.00 w=0.2/s_ba,MKL fl=0.00 w=0.3/s_ba,MKL fl=0.00 w=0.4/s_ba,MKL fl=0.00 w=0.5/s_ba,MKL fl=0.25 w=0.0/s_ba,MKL fl=0.25 w=0.1/s_ba,MKL fl=0.25 w=0.2/s_ba,MKL fl=0.25 w=0.3/s_ba,MKL fl=0.25 w=0.4/s_ba,MKL fl=0.25 w=0.5/s_ba,MKL fl=0.50 w=0.0/s_ba,MKL fl=0.50 w=0.1/s_ba,MKL fl=0.50 w=0.2/s_ba,MKL fl=0.50 w=0.3/s_ba,MKL fl=0.50 w=0.4/s_ba,MKL fl=0.50 w=0.5/s_ba,E-RBF/q_ba,fused w=0.5/q_ba,record/q_ba,MKL fl=0.00 w=0.0/q_ba,MKL fl=0.00 w=0.1/q_ba,MKL fl=0.00 w=0.2/q_ba,MKL fl=0.00 w=0.3/q_ba,MKL fl=0.00 w=0.4/q_ba,MKL fl=0.00 w=0.5/q_ba,MKL fl=0.25 w=0.0/q_ba,MKL fl=0.25 w=0.1/q_ba,MKL fl=0.25 w=0.2/q_ba,MKL fl=0.25 w=0.3/q_ba,MKL fl=0.25 w=0.4/q_ba,MKL fl=0.25 w=0.5/q_ba,MKL fl=0.50 w=0.0/q_ba,MKL fl=0.50 w=0.1/q_ba,MKL fl=0.50 w=0.2/q_ba,MKL fl=0.50 w=0.3/q_ba,MKL fl=0.50 w=0.4/q_ba,MKL fl=0.50 w=0.5/q_ba,MKL nested/s_ba,MKL nested/q_ba,MKL nested+prep_ba,baseline nested+prep_ba,E-RBF/s_f1,fused w=0.5/s_f1,record/s_f1,MKL fl=0.00 w=0.0/s_f1,MKL fl=0.00 w=0.1/s_f1,MKL fl=0.00 w=0.2/s_f1,MKL fl=0.00 w=0.3/s_f1,MKL fl=0.00 w=0.4/s_f1,MKL fl=0.00 w=0.5/s_f1,MKL fl=0.25 w=0.0/s_f1,MKL fl=0.25 w=0.1/s_f1,MKL fl=0.25 w=0.2/s_f1,MKL fl=0.25 w=0.3/s_f1,MKL fl=0.25 w=0.4/s_f1,MKL fl=0.25 w=0.5/s_f1,MKL fl=0.50 w=0.0/s_f1,MKL fl=0.50 w=0.1/s_f1,MKL fl=0.50 w=0.2/s_f1,MKL fl=0.50 w=0.3/s_f1,MKL fl=0.50 w=0.4/s_f1,MKL fl=0.50 w=0.5/s_f1,E-RBF/q_f1,fused w=0.5/q_f1,record/q_f1,MKL fl=0.00 w=0.0/q_f1,MKL fl=0.00 w=0.1/q_f1,MKL fl=0.00 w=0.2/q_f1,MKL fl=0.00 w=0.3/q_f1,MKL fl=0.00 w=0.4/q_f1,MKL fl=0.00 w=0.5/q_f1,MKL fl=0.25 w=0.0/q_f1,MKL fl=0.25 w=0.1/q_f1,MKL fl=0.25 w=0.2/q_f1,MKL fl=0.25 w=0.3/q_f1,MKL fl=0.25 w=0.4/q_f1,MKL fl=0.25 w=0.5/q_f1,MKL fl=0.50 w=0.0/q_f1,MKL fl=0.50 w=0.1/q_f1,MKL fl=0.50 w=0.2/q_f1,MKL fl=0.50 w=0.3/q_f1,MKL fl=0.50 w=0.4/q_f1,MKL fl=0.50 w=0.5/q_f1,MKL nested/s_f1,MKL nested/q_f1,MKL nested+prep_f1,baseline nested+prep_f1
partition,UCI-489,4,1.4,MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/q|MKL fl=0.25 w=0.0/s|MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/s,0.85,0.8375,0.85,0.85,0.85,0.8375,0.8375,0.8375,0.8375,0.85,0.8375,0.8375,0.8375,0.825,0.8125,0.825,0.825,0.8125,0.8125,0.8125,0.8125,0.8375,0.8125,0.825,0.85,0.85,0.85,0.8375,0.8375,0.8375,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.825,0.8125,0.8125,0.8125,0.8125,0.8125,0.85,0.85,0.85,0.8375,0.8488095238095237,0.8362605042016806,0.8488095238095237,0.8483885051996507,0.8483885051996507,0.8358394855918077,0.8358394855918077,0.8358394855918077,0.8358394855918077,0.8483885051996507,0.8358394855918077,0.8358394855918077,0.8358394855918077,0.8239122315592905,0.811265172735761,0.8231924267682782,0.8231924267682782,0.811265172735761,0.811265172735761,0.811265172735761,0.811265172735761,0.8353399524452156,0.8111624649859944,0.8234126984126984,0.8483885051996507,0.8483885051996507,0.8483885051996507,0.8358394855918077,0.8358394855918077,0.8358394855918077,0.8483885051996507,0.8358394855918077,0.8358394855918077,0.8358394855918077,0.8358394855918077,0.8358394855918077,0.8231924267682782,0.811265172735761,0.811265172735761,0.811265172735761,0.811265172735761,0.811265172735761,0.8483885051996507,0.8483885051996507,0.8483885051996507,0.8353399524452156
partition,UCI-489,5,1.4,MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/q|MKL fl=0.25 w=0.1/s|MKL fl=0.00 w=0.0/s|MKL fl=0.50 w=0.0/q,0.8625,0.85,0.8625,0.85,0.85,0.8375,0.825,0.825,0.825,0.8375,0.8375,0.8375,0.8375,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.8375,0.85,0.8625,0.85,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.85,0.825,0.85,0.85,0.8612605042016807,0.8483146591970121,0.8623529411764705,0.8496078431372549,0.8496078431372549,0.8370588235294119,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8373529411764705,0.8373529411764705,0.8373529411764705,0.8373529411764705,0.8248039215686275,0.8372549019607843,0.8245098039215686,0.8245098039215686,0.8245098039215686,0.8245098039215686,0.8369607843137254,0.8369607843137254,0.8484126984126984,0.8608636788048554,0.8492110177404296,0.812156862745098,0.812156862745098,0.812156862745098,0.812156862745098,0.812156862745098,0.812156862745098,0.812156862745098,0.812156862745098,0.812156862745098,0.812156862745098,0.812156862745098,0.8248039215686275,0.8247058823529411,0.8247058823529411,0.8248039215686275,0.8248039215686275,0.8248039215686275,0.8248039215686275,0.8496078431372549,0.8247058823529411,0.8496078431372549,0.8488095238095237
partition,UCI-489,6,1.4,MKL fl=0.50 w=0.2/q|MKL fl=0.00 w=0.0/s|MKL fl=0.25 w=0.0/s|MKL fl=0.00 w=0.0/s|MKL fl=0.50 w=0.0/q,0.825,0.825,0.8375,0.825,0.8125,0.8125,0.8125,0.8125,0.8125,0.8375,0.8375,0.8375,0.825,0.825,0.825,0.8125,0.8125,0.8125,0.8125,0.825,0.8125,0.8375,0.8625,0.8375,0.8125,0.8125,0.8125,0.8125,0.825,0.8375,0.8125,0.8125,0.8125,0.8125,0.825,0.825,0.8125,0.8125,0.8125,0.8125,0.8125,0.825,0.825,0.8125,0.825,0.8375,0.82025125029769,0.82025125029769,0.8337208216619981,0.8231877582341978,0.8097181868698897,0.8097181868698897,0.8097181868698897,0.8097181868698897,0.8097181868698897,0.8354426601949821,0.8354426601949821,0.8354426601949821,0.821973088830674,0.821973088830674,0.821973088830674,0.8075061522584743,0.8075061522584743,0.8075061522584743,0.8075061522584743,0.821973088830674,0.8097181868698897,0.8359375248074938,0.8610355640231802,0.8355406994106683,0.8109375248074938,0.8109375248074938,0.8109375248074938,0.8109375248074938,0.8231877582341978,0.8354426601949821,0.8097181868698897,0.8097181868698897,0.8097181868698897,0.8097181868698897,0.8231877582341978,0.8231877582341978,0.8097181868698897,0.8097181868698897,0.8097181868698897,0.8097181868698897,0.8097181868698897,0.8231877582341978,0.821973088830674,0.8109375248074938,0.821973088830674,0.8359375248074938
partition,UCI-489,7,1.3,MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/q|MKL fl=0.50 w=0.0/q|MKL fl=0.00 w=0.0/q,0.85,0.875,0.875,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.85,0.85,0.85,0.875,0.875,0.85,0.8375,0.825,0.825,0.825,0.825,0.8375,0.8375,0.825,0.825,0.825,0.825,0.8125,0.8125,0.8125,0.825,0.825,0.825,0.8375,0.8375,0.8375,0.8625,0.8490102707749767,0.8739122315592903,0.8739122315592903,0.8491129785247432,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8367600373482726,0.8490102707749767,0.8490102707749767,0.8486134453781512,0.8740102707749766,0.8731877582341978,0.8481877582341978,0.8355406994106683,0.8232904659839644,0.8232904659839644,0.8232904659839644,0.8232904659839644,0.8355406994106683,0.8355406994106683,0.8232904659839644,0.8232904659839644,0.8232904659839644,0.8232904659839644,0.8104426601949821,0.8104426601949821,0.8104426601949821,0.8232904659839644,0.8232904659839644,0.8232904659839644,0.8367600373482726,0.8355406994106683,0.8367600373482726,0.8613632119514472
partition,UCI-489,8,1.3,MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/s|MKL fl=0.50 w=0.0/s,0.85,0.8625,0.8625,0.85,0.85,0.8625,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8375,0.85,0.85,0.85,0.85,0.85,0.8625,0.8375,0.875,0.8375,0.8375,0.8375,0.825,0.8125,0.8125,0.825,0.825,0.825,0.8125,0.8125,0.8125,0.8375,0.8375,0.825,0.825,0.8125,0.8,0.85,0.825,0.85,0.8625,0.849407096171802,0.8620541549953316,0.8620541549953316,0.8493090569561158,0.8493090569561158,0.861956115779645,0.8497058823529411,0.8497058823529411,0.8497058823529411,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.836956115779645,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.862450980392157,0.8361336032388664,0.8748039215686274,0.8358394855918074,0.8358394855918074,0.8361336032388664,0.8242063492063492,0.8115592903828197,0.8115592903828197,0.8246078431372549,0.8246078431372549,0.8246078431372549,0.8122549019607843,0.8122549019607843,0.8122549019607843,0.8368580765639588,0.8368580765639588,0.8246078431372549,0.8246078431372549,0.8119607843137254,0.7996078431372549,0.8493090569561158,0.8242110177404296,0.8493090569561158,0.8620541549953316
partition,UCI-489,9,1.4,MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/q|MKL fl=0.50 w=0.1/s,0.8375,0.85,0.8875,0.8625,0.8625,0.8625,0.8625,0.85,0.85,0.8625,0.8625,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8375,0.8625,0.85,0.8125,0.8125,0.8125,0.825,0.825,0.825,0.8375,0.8375,0.825,0.825,0.825,0.825,0.8375,0.8375,0.85,0.85,0.8375,0.8375,0.85,0.825,0.85,0.8375,0.8347470486170178,0.8478936405871391,0.8867600373482727,0.8617600373482727,0.8617600373482727,0.8617600373482727,0.8617600373482727,0.8491129785247432,0.8491129785247432,0.8617600373482727,0.8617600373482727,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8491129785247432,0.8359663865546219,0.8607656395891692,0.8486134453781513,0.8117647058823529,0.8117647058823529,0.8117647058823529,0.8240149393090569,0.8240149393090569,0.8240149393090569,0.8367600373482725,0.8367600373482725,0.8240149393090569,0.8240149393090569,0.8240149393090569,0.8240149393090569,0.8367600373482725,0.8367600373482725,0.8491129785247432,0.8491129785247432,0.8367600373482725,0.8367600373482725,0.8491129785247432,0.8240149393090569,0.8491129785247432,0.8359663865546219
partition,UCI-489,10,1.4,MKL fl=0.00 w=0.0/s|MKL fl=0.25 w=0.1/s|MKL fl=0.00 w=0.1/q|MKL fl=0.00 w=0.0/q|MKL fl=0.25 w=0.0/s,0.8625,0.85,0.8625,0.8625,0.8625,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8625,0.85,0.8625,0.8625,0.8625,0.85,0.8625,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.85,0.85,0.8625,0.8625,0.8625,0.8625,0.8375,0.8375,0.8625,0.8613632119514472,0.8490102707749767,0.862156862745098,0.8613632119514472,0.8613632119514472,0.848515406162465,0.848515406162465,0.848515406162465,0.848515406162465,0.848515406162465,0.848515406162465,0.848515406162465,0.848515406162465,0.848515406162465,0.848515406162465,0.848515406162465,0.848515406162465,0.8616619981325864,0.848515406162465,0.8616619981325864,0.8616619981325864,0.862156862745098,0.8498039215686275,0.862156862745098,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8362651727357608,0.8494117647058823,0.8494117647058823,0.8616619981325864,0.8616619981325864,0.8616619981325864,0.8613632119514472,0.8362651727357608,0.8362651727357608,0.8615592903828198
partition,UCI-489,11,1.4,MKL fl=0.00 w=0.0/s|MKL fl=0.50 w=0.0/s|MKL fl=0.25 w=0.0/q|MKL fl=0.00 w=0.3/q|MKL fl=0.00 w=0.0/s,0.825,0.8375,0.8375,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.8125,0.8625,0.8125,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.825,0.825,0.8125,0.825,0.825,0.825,0.8125,0.8125,0.8125,0.825,0.825,0.8375,0.8375,0.8375,0.819359560288353,0.8316097937150569,0.8322073660773353,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8218992428280355,0.8048926237161531,0.8579271708683475,0.8048926237161531,0.8347470486170178,0.8347470486170178,0.8347470486170178,0.8347470486170178,0.8347470486170178,0.8347470486170178,0.8347470486170178,0.8347470486170178,0.8207633714754458,0.8207633714754458,0.8079155656864636,0.8218992428280355,0.8207633714754458,0.8207633714754458,0.8079155656864636,0.8079155656864636,0.8079155656864636,0.8218992428280355,0.8218992428280355,0.8347470486170178,0.8347470486170178,0.8328291316526609
partition,UCI-489,12,1.3,MKL fl=0.00 w=0.0/q|MKL fl=0.50 w=0.3/q|MKL fl=0.00 w=0.0/q|MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.3/s,0.8375,0.8375,0.8375,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.825,0.825,0.825,0.8375,0.825,0.8375,0.825,0.825,0.825,0.8125,0.8125,0.825,0.8125,0.85,0.825,0.85,0.8375,0.85,0.85,0.85,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.825,0.825,0.825,0.825,0.825,0.825,0.85,0.8375,0.8375,0.8375,0.8367600373482726,0.8369561157796452,0.8359375248074938,0.8622549019607844,0.8622549019607844,0.8622549019607844,0.8622549019607844,0.8622549019607844,0.8622549019607844,0.8247058823529411,0.8247058823529411,0.8247058823529411,0.8373529411764705,0.8247058823529411,0.837156862745098,0.8247058823529411,0.8247058823529411,0.8247058823529411,0.8119607843137254,0.8119607843137254,0.8244117647058824,0.8119561157796452,0.8490102707749767,0.8246031746031747,0.8495098039215685,0.836862745098039,0.8496078431372549,0.8496078431372549,0.8496078431372549,0.8496078431372549,0.837156862745098,0.837156862745098,0.837156862745098,0.837156862745098,0.837156862745098,0.837156862745098,0.8247058823529411,0.8247058823529411,0.8247058823529411,0.8247058823529411,0.8247058823529411,0.8247058823529411,0.8498039215686275,0.8370588235294119,0.8370588235294119,0.8365592903828197
partition,UCI-489,13,1.4,MKL fl=0.50 w=0.0/q|MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/s|MKL fl=0.25 w=0.2/q|MKL fl=0.00 w=0.1/q,0.85,0.85,0.8625,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.875,0.8625,0.825,0.825,0.825,0.8375,0.8375,0.8375,0.8375,0.825,0.825,0.825,0.825,0.8375,0.8375,0.825,0.825,0.825,0.825,0.8375,0.8375,0.8375,0.825,0.825,0.85,0.8477909328373725,0.8477909328373725,0.8609375248074939,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8213562753036439,0.8353399524452156,0.8353399524452156,0.8353399524452156,0.8353399524452156,0.8353399524452156,0.8353399524452156,0.874407096171802,0.8609375248074939,0.8246031746031747,0.8226928936216862,0.8226928936216862,0.8358394855918074,0.8358394855918074,0.8358394855918074,0.8358394855918074,0.8226928936216862,0.8226928936216862,0.8226928936216862,0.8226928936216862,0.8358394855918074,0.8358394855918074,0.8226928936216862,0.8226928936216862,0.8226928936216862,0.8226928936216862,0.8353399524452156,0.8353399524452156,0.8353399524452156,0.8226928936216862,0.8226928936216862,0.8477909328373725
partition,UCI-489,14,1.4,MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/s|MKL fl=0.50 w=0.0/s|MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.1/q,0.8625,0.85,0.875,0.8625,0.8625,0.85,0.85,0.85,0.85,0.875,0.8625,0.85,0.8625,0.8625,0.8625,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8375,0.8625,0.8375,0.8375,0.8375,0.825,0.8125,0.8125,0.8375,0.8375,0.8375,0.8375,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.85,0.8375,0.8375,0.8625,0.8620541549953314,0.8496031746031747,0.8749019607843138,0.862156862745098,0.862156862745098,0.8498039215686275,0.8498039215686275,0.8498039215686275,0.8498039215686275,0.8748039215686274,0.862450980392157,0.8496031746031747,0.862450980392157,0.862450980392157,0.862450980392157,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.8496031746031747,0.8485845836310233,0.8369561157796452,0.8620541549953314,0.837156862745098,0.837156862745098,0.837156862745098,0.8244117647058824,0.8117647058823529,0.8117647058823529,0.837156862745098,0.837156862745098,0.837156862745098,0.837156862745098,0.8244117647058824,0.8244117647058824,0.8243090569561158,0.8243090569561158,0.8243090569561158,0.8243090569561158,0.8243090569561158,0.8244117647058824,0.8493090569561158,0.837156862745098,0.8366619981325863,0.8620541549953314
partition,UCI-489,15,1.4,MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.1/s|MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/s|MKL fl=0.50 w=0.4/s,0.85,0.8625,0.875,0.85,0.85,0.85,0.8375,0.8375,0.8375,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8625,0.875,0.8625,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.825,0.8375,0.8375,0.85,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.825,0.85,0.85,0.85,0.8875,0.8482904659839644,0.8609375248074939,0.8746078431372549,0.8495098039215685,0.8495098039215685,0.8495098039215685,0.836862745098039,0.836862745098039,0.836862745098039,0.8495098039215685,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.8614612511671336,0.874407096171802,0.860124632849091,0.8495098039215685,0.836862745098039,0.8363632119514472,0.8363632119514472,0.8363632119514472,0.8363632119514472,0.836862745098039,0.8245098039215686,0.836862745098039,0.836862745098039,0.8495098039215685,0.8363632119514472,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.836862745098039,0.8240149393090569,0.8495098039215685,0.8495098039215685,0.8495098039215685,0.8872549019607844
partition,UCI-489,16,1.5,MKL fl=0.50 w=0.4/q|MKL fl=0.25 w=0.4/q|MKL fl=0.25 w=0.0/q|MKL fl=0.00 w=0.0/s|MKL fl=0.00 w=0.0/s,0.8625,0.8625,0.875,0.8375,0.825,0.825,0.825,0.825,0.825,0.8375,0.825,0.8375,0.8375,0.825,0.825,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8625,0.875,0.9,0.825,0.8,0.8,0.8,0.8,0.8,0.8125,0.8125,0.8125,0.8,0.8,0.8,0.8125,0.8125,0.8125,0.8125,0.825,0.8125,0.8375,0.8125,0.825,0.8625,0.8620541549953314,0.8620541549953314,0.8749019607843138,0.8366619981325863,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8244117647058824,0.8366619981325863,0.8244117647058824,0.8366619981325863,0.8366619981325863,0.8244117647058824,0.8244117647058824,0.8366619981325863,0.8366619981325863,0.8366619981325863,0.8366619981325863,0.8366619981325863,0.8366619981325863,0.8622549019607844,0.8744070961718021,0.8999019607843138,0.8231924267682782,0.7989122315592905,0.7989122315592905,0.7989122315592905,0.7989122315592905,0.7989122315592905,0.811265172735761,0.811265172735761,0.811265172735761,0.7989122315592905,0.7989122315592905,0.7989122315592905,0.811265172735761,0.811265172735761,0.811265172735761,0.811265172735761,0.8244117647058824,0.8120588235294118,0.8366619981325863,0.8108394855918076,0.8243090569561158,0.8622549019607844
seed,PD-252,20,26.2,MKL fl=0.25 w=0.0/q|MKL fl=0.00 w=0.0/q|MKL fl=0.25 w=0.3/q|MKL fl=0.25 w=0.1/q|MKL fl=0.00 w=0.3/q,0.720611299558668,0.7382372250793303,0.7608837582521794,0.753667432614801,0.7563701353175036,0.7513094065725645,0.7483814786446366,0.7486550315497684,0.7513577342524711,0.7385080424554108,0.7465450268081846,0.7382116934748514,0.7463198015829595,0.7569883648831018,0.7569883648831018,0.7462003501477185,0.7432012984644565,0.7382828172301856,0.7489513805303278,0.7543567859357333,0.7494383047014626,0.771410074041653,0.7606959185906554,0.7889274902432797,0.8080834883466462,0.7926988729620309,0.7903408469197943,0.7929724258671628,0.7872706714811979,0.7789373381478645,0.8107861910493488,0.8134177699967173,0.800094831673779,0.8054291133238503,0.7947377539482803,0.792106175000912,0.8026662289820186,0.7949739212897108,0.7899131925447714,0.7842114381588066,0.7868430171061751,0.770817376080534,0.7479656782288361,0.7997501550133129,0.7997501550133129,0.7474559579822737,0.715974839263777,0.7489628556180566,0.7396275435098965,0.7427137615961146,0.7466888135711665,0.7435649644473173,0.7449336803547331,0.7494052000630949,0.753739157486297,0.7232419684474479,0.7350874477933301,0.7286674893733718,0.740505196533247,0.7562297614666036,0.7562297614666036,0.7307653228705859,0.7319780219780219,0.7286563158487723,0.7439110301746942,0.7521043074856185,0.7502668921644386,0.7544572645146017,0.7594668973401112,0.7705251015930701,0.7875650194473723,0.775349123968319,0.7767834662325692,0.7807145877426381,0.7783931974212479,0.7715686360177391,0.7915060935939259,0.7954005594883918,0.7867765600799658,0.7947468147748653,0.790138678296573,0.7860401101980049,0.7854857523331779,0.7790657939132195,0.7766579141392557,0.7736213269447738,0.7775524484548427,0.7644006592702246,0.7401810810448582,0.781145061027414,0.781145061027414,0.7463222232814741
seed,PD-252,23,26.2,MKL fl=0.25 w=0.1/q|MKL fl=0.00 w=0.1/q|MKL fl=0.00 w=0.0/q|MKL fl=0.50 w=0.4/s|MKL fl=0.00 w=0.3/q,0.7261480103585367,0.7392940511361565,0.7608837582521794,0.7594175146806726,0.7621202173833754,0.7777072619177882,0.7777072619177882,0.7780519385782544,0.7751240106503264,0.7701799978115769,0.7831354633986213,0.7911013239960608,0.7881022723127986,0.785744246270562,0.770430754641281,0.7775276288434183,0.7881961921435605,0.7775048327679908,0.7828391144180618,0.7727176569281833,0.770430754641281,0.7528841594631068,0.7632563737826895,0.7889274902432797,0.7871393660867346,0.7924736477368057,0.7976656818762082,0.7976656818762082,0.8029999635262793,0.7926760768866032,0.7845077871393661,0.7924025239814714,0.7950341029288398,0.8004395083342452,0.8004395083342452,0.7844138673086042,0.7845789108947004,0.7898420687894373,0.7924736477368056,0.7951052266841742,0.7841403144034724,0.7734489550279023,0.7727176569281833,0.7923314002261371,0.8031422110369479,0.7556579859211439,0.7292901064518172,0.7581216247520596,0.7396275435098965,0.7575573109751192,0.7614983851216728,0.7786867139606866,0.7786867139606866,0.7853866605817826,0.7867993030464426,0.7634322014322015,0.7765985916670849,0.7884450796014717,0.7903733904418836,0.79206883487417,0.7783924711293133,0.7644727295412228,0.7794663379558838,0.7743692536432262,0.7824156521610854,0.7770310480995413,0.7803920991289413,0.7439541394032425,0.7637931912453525,0.7705251015930701,0.7732434212137932,0.7816022028076823,0.789046176046176,0.789046176046176,0.797385851591331,0.7864884156938953,0.7692056344391643,0.7806973470887717,0.7846284685988406,0.7930704084648912,0.7933439244226177,0.7805267557986246,0.7693847265902061,0.7768386524651845,0.7808764392398135,0.7850810767076088,0.7746014878069672,0.7695618435179229,0.776337574906068,0.7809609104100136,0.7984657829553288,0.748297511170725
seed,PD-252,22,26.2,MKL fl=0.50 w=0.1/q|MKL fl=0.00 w=0.0/q|MKL fl=0.25 w=0.0/q|MKL fl=0.00 w=0.0/q|MKL fl=0.50 w=0.3/q,0.7356284422073897,0.7332476200897254,0.7608837582521794,0.7615019878177772,0.7564412590728381,0.7669675748623117,0.7669675748623117,0.7696702775650144,0.7666001021264178,0.7516768793084582,0.7649770215559689,0.7676086005033375,0.7676797242586716,0.7646095488200751,0.7540604369551739,0.7620007659481344,0.7647034686508372,0.7673350475982055,0.7513805303278988,0.7673833752781122,0.7564184629974103,0.758657037604406,0.7529324871430135,0.7889274902432797,0.782446110077689,0.7851488127803917,0.7851488127803917,0.7877803917277603,0.7847102162891637,0.7822810664915929,0.7872104898420689,0.7872104898420689,0.7872104898420689,0.7898420687894373,0.7874129189918665,0.7870454462559727,0.7868658131816028,0.7818762081919977,0.7845077871393661,0.7924736477368055,0.7841403144034723,0.779079585658533,0.7590728380202065,0.7767443556917242,0.7767443556917242,0.7525878104825473,0.7353494630161297,0.7473283923109643,0.7396275435098965,0.7503554826063092,0.7480474210474212,0.7631465632518264,0.7631465632518264,0.7671216152268784,0.7677531941742469,0.7389296285809668,0.7584237424237426,0.7619619040671672,0.7622634083208327,0.7632995902517514,0.7579742444535481,0.7504433930661918,0.7537506727787232,0.757288834422148,0.7442846882846883,0.7679214130821176,0.7574623738834265,0.7463900273900275,0.7531227309040059,0.7705251015930701,0.7657670940459711,0.7699212381720648,0.7699212381720648,0.7734836844836845,0.7754564956496712,0.7767043622363987,0.7733597785652581,0.7733597785652581,0.7733597785652581,0.7770257302312098,0.7787693199747995,0.7840263434528628,0.7672406022686528,0.7654436524436525,0.7691096041096042,0.7816398240919853,0.7749482094003706,0.7722914801646941,0.7506840764629535,0.7629095819376324,0.7629095819376324,0.7484033271846023
